STARTTID;SLUTTID;PRISOMRÅDE;FORBRUKSGRUPPE;VOLUM_KWH;ANTALL_MÅLEPUNKT
2026-09-15T01:00:00+02:00;2026-09-15T02:00:00+02:00;NO5;Hytter og fritidseiendommer;23342,359;48408
2026-09-15T01:00:00+02:00;2026-09-15T02:00:00+02:00;NO5;Husholdning;301890,070;260409
2026-09-15T01:00:00+02:00;2026-09-15T02:00:00+02:00;NO5;Primær Industri;12052,566;1954
2026-09-15T01:00:00+02:00;2026-09-15T02:00:00+02:00;NO5;Sekundær Industri;1065790,953;5020
2026-09-15T01:00:00+02:00;2026-09-15T02:00:00+02:00;NO5;Tertiære Tjenester;192765,837;27953
2026-09-15T02:00:00+02:00;2026-09-15T03:00:00+02:00;NO1;Hytter og fritidseiendommer;43601,549;110805
2026-09-15T02:00:00+02:00;2026-09-15T03:00:00+02:00;NO1;Husholdning;1052197,617;1122246
2026-09-15T02:00:00+02:00;2026-09-15T03:00:00+02:00;NO1;Primær Industri;30404,467;7482
2026-09-15T02:00:00+02:00;2026-09-15T03:00:00+02:00;NO1;Sekundær Industri;513973,973;15114
2026-09-15T02:00:00+02:00;2026-09-15T03:00:00+02:00;NO1;Tertiære Tjenester;757832,702;96218
2026-09-15T02:00:00+02:00;2026-09-15T03:00:00+02:00;NO2;Hytter og fritidseiendommer;35461,708;106609
2026-09-15T02:00:00+02:00;2026-09-15T03:00:00+02:00;NO2;Husholdning;635414,624;634389
2026-09-15T02:00:00+02:00;2026-09-15T03:00:00+02:00;NO2;Primær Industri;67731,586;5761
2026-09-15T02:00:00+02:00;2026-09-15T03:00:00+02:00;NO2;Sekundær Industri;2069252,135;12585
2026-09-15T02:00:00+02:00;2026-09-15T03:00:00+02:00;NO2;Tertiære Tjenester;430977,727;70967
2026-09-15T02:00:00+02:00;2026-09-15T03:00:00+02:00;NO3;Hytter og fritidseiendommer;27813,493;62801
2026-09-15T02:00:00+02:00;2026-09-15T03:00:00+02:00;NO3;Husholdning;510776,173;412174
2026-09-15T02:00:00+02:00;2026-09-15T03:00:00+02:00;NO3;Primær Industri;82460,452;10286
2026-09-15T02:00:00+02:00;2026-09-15T03:00:00+02:00;NO3;Sekundær Industri;1712819,885;9245
2026-09-15T02:00:00+02:00;2026-09-15T03:00:00+02:00;NO3;Tertiære Tjenester;375249,678;52398
2026-09-15T02:00:00+02:00;2026-09-15T03:00:00+02:00;NO4;Hytter og fritidseiendommer;26912,117;44166
2026-09-15T02:00:00+02:00;2026-09-15T03:00:00+02:00;NO4;Husholdning;348935,959;245814
2026-09-15T02:00:00+02:00;2026-09-15T03:00:00+02:00;NO4;Primær Industri;62385,236;3977
2026-09-15T02:00:00+02:00;2026-09-15T03:00:00+02:00;NO4;Sekundær Industri;1199168,918;6125
2026-09-15T02:00:00+02:00;2026-09-15T03:00:00+02:00;NO4;Tertiære Tjenester;305587,480;40300
2026-09-15T02:00:00+02:00;2026-09-15T03:00:00+02:00;NO5;Hytter og fritidseiendommer;23196,590;48408
2026-09-15T02:00:00+02:00;2026-09-15T03:00:00+02:00;NO5;Husholdning;285832,197;260409
2026-09-15T02:00:00+02:00;2026-09-15T03:00:00+02:00;NO5;Primær Industri;11915,564;1954
2026-09-15T02:00:00+02:00;2026-09-15T03:00:00+02:00;NO5;Sekundær Industri;1062608,747;5020
2026-09-15T02:00:00+02:00;2026-09-15T03:00:00+02:00;NO5;Tertiære Tjenester;186890,736;27953
2026-09-15T03:00:00+02:00;2026-09-15T04:00:00+02:00;NO1;Hytter og fritidseiendommer;43361,536;110805
2026-09-15T03:00:00+02:00;2026-09-15T04:00:00+02:00;NO1;Husholdning;1009867,407;1122246
2026-09-15T03:00:00+02:00;2026-09-15T04:00:00+02:00;NO1;Primær Industri;32518,727;7482
2026-09-15T03:00:00+02:00;2026-09-15T04:00:00+02:00;NO1;Sekundær Industri;514899,266;15114
2026-09-15T03:00:00+02:00;2026-09-15T04:00:00+02:00;NO1;Tertiære Tjenester;746091,420;96218
2026-09-15T03:00:00+02:00;2026-09-15T04:00:00+02:00;NO2;Hytter og fritidseiendommer;35252,223;106609
2026-09-15T03:00:00+02:00;2026-09-15T04:00:00+02:00;NO2;Husholdning;612212,901;634389
2026-09-15T03:00:00+02:00;2026-09-15T04:00:00+02:00;NO2;Primær Industri;70416,453;5761
2026-09-15T03:00:00+02:00;2026-09-15T04:00:00+02:00;NO2;Sekundær Industri;2084328,707;12585
2026-09-15T03:00:00+02:00;2026-09-15T04:00:00+02:00;NO2;Tertiære Tjenester;425069,036;70967
2026-09-15T03:00:00+02:00;2026-09-15T04:00:00+02:00;NO3;Hytter og fritidseiendommer;27712,770;62801
2026-09-15T03:00:00+02:00;2026-09-15T04:00:00+02:00;NO3;Husholdning;495019,003;412174
2026-09-15T03:00:00+02:00;2026-09-15T04:00:00+02:00;NO3;Primær Industri;83117,848;10286
2026-09-15T03:00:00+02:00;2026-09-15T04:00:00+02:00;NO3;Sekundær Industri;1742178,397;9245
2026-09-15T03:00:00+02:00;2026-09-15T04:00:00+02:00;NO3;Tertiære Tjenester;376405,688;52398
2026-09-15T03:00:00+02:00;2026-09-15T04:00:00+02:00;NO4;Hytter og fritidseiendommer;27039,800;44166
2026-09-15T03:00:00+02:00;2026-09-15T04:00:00+02:00;NO4;Husholdning;345133,286;245814
2026-09-15T03:00:00+02:00;2026-09-15T04:00:00+02:00;NO4;Primær Industri;62239,594;3977
2026-09-15T03:00:00+02:00;2026-09-15T04:00:00+02:00;NO4;Sekundær Industri;1206361,246;6125
2026-09-15T03:00:00+02:00;2026-09-15T04:00:00+02:00;NO4;Tertiære Tjenester;305244,369;40300
2026-09-15T03:00:00+02:00;2026-09-15T04:00:00+02:00;NO5;Hytter og fritidseiendommer;23039,280;48408
2026-09-15T03:00:00+02:00;2026-09-15T04:00:00+02:00;NO5;Husholdning;275680,993;260409
2026-09-15T03:00:00+02:00;2026-09-15T04:00:00+02:00;NO5;Primær Industri;11787,852;1954
2026-09-15T03:00:00+02:00;2026-09-15T04:00:00+02:00;NO5;Sekundær Industri;1061478,479;5020
2026-09-15T03:00:00+02:00;2026-09-15T04:00:00+02:00;NO5;Tertiære Tjenester;183213,968;27953
2026-09-15T04:00:00+02:00;2026-09-15T05:00:00+02:00;NO1;Hytter og fritidseiendommer;43475,775;110805
2026-09-15T04:00:00+02:00;2026-09-15T05:00:00+02:00;NO1;Husholdning;991582,203;1122246
2026-09-15T04:00:00+02:00;2026-09-15T05:00:00+02:00;NO1;Primær Industri;35137,983;7482
2026-09-15T04:00:00+02:00;2026-09-15T05:00:00+02:00;NO1;Sekundær Industri;502252,037;15114
2026-09-15T04:00:00+02:00;2026-09-15T05:00:00+02:00;NO1;Tertiære Tjenester;758076,110;96218
2026-09-15T04:00:00+02:00;2026-09-15T05:00:00+02:00;NO2;Hytter og fritidseiendommer;35243,165;106609
2026-09-15T04:00:00+02:00;2026-09-15T05:00:00+02:00;NO2;Husholdning;595095,674;634389
2026-09-15T04:00:00+02:00;2026-09-15T05:00:00+02:00;NO2;Primær Industri;79227,275;5761
2026-09-15T04:00:00+02:00;2026-09-15T05:00:00+02:00;NO2;Sekundær Industri;2097318,642;12585
2026-09-15T04:00:00+02:00;2026-09-15T05:00:00+02:00;NO2;Tertiære Tjenester;430623,427;70967
2026-09-15T04:00:00+02:00;2026-09-15T05:00:00+02:00;NO3;Hytter og fritidseiendommer;27820,950;62801
2026-09-15T04:00:00+02:00;2026-09-15T05:00:00+02:00;NO3;Husholdning;485293,019;412174
2026-09-15T04:00:00+02:00;2026-09-15T05:00:00+02:00;NO3;Primær Industri;85207,632;10286
2026-09-15T04:00:00+02:00;2026-09-15T05:00:00+02:00;NO3;Sekundær Industri;1740475,604;9245
2026-09-15T04:00:00+02:00;2026-09-15T05:00:00+02:00;NO3;Tertiære Tjenester;378256,536;52398
2026-09-15T04:00:00+02:00;2026-09-15T05:00:00+02:00;NO4;Hytter og fritidseiendommer;27322,808;44166
2026-09-15T04:00:00+02:00;2026-09-15T05:00:00+02:00;NO4;Husholdning;345639,464;245814
2026-09-15T04:00:00+02:00;2026-09-15T05:00:00+02:00;NO4;Primær Industri;62748,562;3977
2026-09-15T04:00:00+02:00;2026-09-15T05:00:00+02:00;NO4;Sekundær Industri;1231819,936;6125
2026-09-15T04:00:00+02:00;2026-09-15T05:00:00+02:00;NO4;Tertiære Tjenester;311812,630;40300
2026-09-15T04:00:00+02:00;2026-09-15T05:00:00+02:00;NO5;Hytter og fritidseiendommer;23311,721;48408
2026-09-15T04:00:00+02:00;2026-09-15T05:00:00+02:00;NO5;Husholdning;269922,128;260409
2026-09-15T04:00:00+02:00;2026-09-15T05:00:00+02:00;NO5;Primær Industri;11943,311;1954
2026-09-15T04:00:00+02:00;2026-09-15T05:00:00+02:00;NO5;Sekundær Industri;1063044,698;5020
2026-09-15T04:00:00+02:00;2026-09-15T05:00:00+02:00;NO5;Tertiære Tjenester;185919,034;27953
2026-09-15T05:00:00+02:00;2026-09-15T06:00:00+02:00;NO1;Hytter og fritidseiendommer;43657,432;110805
2026-09-15T05:00:00+02:00;2026-09-15T06:00:00+02:00;NO1;Husholdning;1005933,789;1122246
2026-09-15T05:00:00+02:00;2026-09-15T06:00:00+02:00;NO1;Primær Industri;37637,821;7482
2026-09-15T05:00:00+02:00;2026-09-15T06:00:00+02:00;NO1;Sekundær Industri;507195,541;15114
2026-09-15T05:00:00+02:00;2026-09-15T06:00:00+02:00;NO1;Tertiære Tjenester;827864,264;96218
2026-09-15T05:00:00+02:00;2026-09-15T06:00:00+02:00;NO2;Hytter og fritidseiendommer;35472,652;106609
2026-09-15T05:00:00+02:00;2026-09-15T06:00:00+02:00;NO2;Husholdning;600261,127;634389
2026-09-15T05:00:00+02:00;2026-09-15T06:00:00+02:00;NO2;Primær Industri;83633,812;5761
2026-09-15T05:00:00+02:00;2026-09-15T06:00:00+02:00;NO2;Sekundær Industri;2104620,964;12585
2026-09-15T05:00:00+02:00;2026-09-15T06:00:00+02:00;NO2;Tertiære Tjenester;464366,396;70967
2026-09-15T05:00:00+02:00;2026-09-15T06:00:00+02:00;NO3;Hytter og fritidseiendommer;27885,525;62801
2026-09-15T05:00:00+02:00;2026-09-15T06:00:00+02:00;NO3;Husholdning;487228,145;412174
2026-09-15T05:00:00+02:00;2026-09-15T06:00:00+02:00;NO3;Primær Industri;85903,824;10286
2026-09-15T05:00:00+02:00;2026-09-15T06:00:00+02:00;NO3;Sekundær Industri;1753175,784;9245
2026-09-15T05:00:00+02:00;2026-09-15T06:00:00+02:00;NO3;Tertiære Tjenester;403668,828;52398
2026-09-15T05:00:00+02:00;2026-09-15T06:00:00+02:00;NO4;Hytter og fritidseiendommer;27811,475;44166
2026-09-15T05:00:00+02:00;2026-09-15T06:00:00+02:00;NO4;Husholdning;352541,710;245814
2026-09-15T05:00:00+02:00;2026-09-15T06:00:00+02:00;NO4;Primær Industri;63245,353;3977
2026-09-15T05:00:00+02:00;2026-09-15T06:00:00+02:00;NO4;Sekundær Industri;1228351,837;6125
2026-09-15T05:00:00+02:00;2026-09-15T06:00:00+02:00;NO4;Tertiære Tjenester;319251,127;40300
2026-09-15T05:00:00+02:00;2026-09-15T06:00:00+02:00;NO5;Hytter og fritidseiendommer;23196,765;48408
2026-09-15T05:00:00+02:00;2026-09-15T06:00:00+02:00;NO5;Husholdning;271459,609;260409
2026-09-15T05:00:00+02:00;2026-09-15T06:00:00+02:00;NO5;Primær Industri;11771,047;1954
2026-09-15T05:00:00+02:00;2026-09-15T06:00:00+02:00;NO5;Sekundær Industri;1069245,980;5020
2026-09-15T05:00:00+02:00;2026-09-15T06:00:00+02:00;NO5;Tertiære Tjenester;198484,507;27953
2026-09-15T06:00:00+02:00;2026-09-15T07:00:00+02:00;NO1;Hytter og fritidseiendommer;44301,182;110805
2026-09-15T06:00:00+02:00;2026-09-15T07:00:00+02:00;NO1;Husholdning;1124557,278;1122246
2026-09-15T06:00:00+02:00;2026-09-15T07:00:00+02:00;NO1;Primær Industri;40732,603;7482
2026-09-15T06:00:00+02:00;2026-09-15T07:00:00+02:00;NO1;Sekundær Industri;586146,646;15114
2026-09-15T06:00:00+02:00;2026-09-15T07:00:00+02:00;NO1;Tertiære Tjenester;985773,256;96218
2026-09-15T06:00:00+02:00;2026-09-15T07:00:00+02:00;NO2;Hytter og fritidseiendommer;35772,360;106609
2026-09-15T06:00:00+02:00;2026-09-15T07:00:00+02:00;NO2;Husholdning;667374,538;634389
2026-09-15T06:00:00+02:00;2026-09-15T07:00:00+02:00;NO2;Primær Industri;89420,628;5761
2026-09-15T06:00:00+02:00;2026-09-15T07:00:00+02:00;NO2;Sekundær Industri;2158969,675;12585
2026-09-15T06:00:00+02:00;2026-09-15T07:00:00+02:00;NO2;Tertiære Tjenester;546469,999;70967
2026-09-15T06:00:00+02:00;2026-09-15T07:00:00+02:00;NO3;Hytter og fritidseiendommer;28269,522;62801
2026-09-15T06:00:00+02:00;2026-09-15T07:00:00+02:00;NO3;Husholdning;525844,789;412174
2026-09-15T06:00:00+02:00;2026-09-15T07:00:00+02:00;NO3;Primær Industri;90609,488;10286
2026-09-15T06:00:00+02:00;2026-09-15T07:00:00+02:00;NO3;Sekundær Industri;1786611,051;9245
2026-09-15T06:00:00+02:00;2026-09-15T07:00:00+02:00;NO3;Tertiære Tjenester;453127,704;52398
2026-09-15T06:00:00+02:00;2026-09-15T07:00:00+02:00;NO4;Hytter og fritidseiendommer;28323,716;44166
2026-09-15T06:00:00+02:00;2026-09-15T07:00:00+02:00;NO4;Husholdning;379485,005;245814
2026-09-15T06:00:00+02:00;2026-09-15T07:00:00+02:00;NO4;Primær Industri;65689,518;3977
2026-09-15T06:00:00+02:00;2026-09-15T07:00:00+02:00;NO4;Sekundær Industri;1231390,660;6125
2026-09-15T06:00:00+02:00;2026-09-15T07:00:00+02:00;NO4;Tertiære Tjenester;345475,918;40300
2026-09-15T06:00:00+02:00;2026-09-15T07:00:00+02:00;NO5;Hytter og fritidseiendommer;23435,976;48408
2026-09-15T06:00:00+02:00;2026-09-15T07:00:00+02:00;NO5;Husholdning;295831,480;260409
2026-09-15T06:00:00+02:00;2026-09-15T07:00:00+02:00;NO5;Primær Industri;12584,567;1954
2026-09-15T06:00:00+02:00;2026-09-15T07:00:00+02:00;NO5;Sekundær Industri;1087096,593;5020
2026-09-15T06:00:00+02:00;2026-09-15T07:00:00+02:00;NO5;Tertiære Tjenester;236310,670;27953
2026-09-15T07:00:00+02:00;2026-09-15T08:00:00+02:00;NO1;Hytter og fritidseiendommer;44870,001;110805
2026-09-15T07:00:00+02:00;2026-09-15T08:00:00+02:00;NO1;Husholdning;1266755,702;1122246
2026-09-15T07:00:00+02:00;2026-09-15T08:00:00+02:00;NO1;Primær Industri;43839,223;7482
2026-09-15T07:00:00+02:00;2026-09-15T08:00:00+02:00;NO1;Sekundær Industri;661926,180;15114
2026-09-15T07:00:00+02:00;2026-09-15T08:00:00+02:00;NO1;Tertiære Tjenester;1143154,504;96218
2026-09-15T07:00:00+02:00;2026-09-15T08:00:00+02:00;NO2;Hytter og fritidseiendommer;36412,639;106609
2026-09-15T07:00:00+02:00;2026-09-15T08:00:00+02:00;NO2;Husholdning;740257,933;634389
2026-09-15T07:00:00+02:00;2026-09-15T08:00:00+02:00;NO2;Primær Industri;96996,249;5761
2026-09-15T07:00:00+02:00;2026-09-15T08:00:00+02:00;NO2;Sekundær Industri;2208036,672;12585
2026-09-15T07:00:00+02:00;2026-09-15T08:00:00+02:00;NO2;Tertiære Tjenester;626850,851;70967
2026-09-15T07:00:00+02:00;2026-09-15T08:00:00+02:00;NO3;Hytter og fritidseiendommer;28666,356;62801
2026-09-15T07:00:00+02:00;2026-09-15T08:00:00+02:00;NO3;Husholdning;571326,689;412174
2026-09-15T07:00:00+02:00;2026-09-15T08:00:00+02:00;NO3;Primær Industri;97538,263;10286
2026-09-15T07:00:00+02:00;2026-09-15T08:00:00+02:00;NO3;Sekundær Industri;1835472,189;9245
2026-09-15T07:00:00+02:00;2026-09-15T08:00:00+02:00;NO3;Tertiære Tjenester;511434,269;52398
2026-09-15T07:00:00+02:00;2026-09-15T08:00:00+02:00;NO4;Hytter og fritidseiendommer;28709,320;44166
2026-09-15T07:00:00+02:00;2026-09-15T08:00:00+02:00;NO4;Husholdning;412647,849;245814
2026-09-15T07:00:00+02:00;2026-09-15T08:00:00+02:00;NO4;Primær Industri;70145,571;3977
2026-09-15T07:00:00+02:00;2026-09-15T08:00:00+02:00;NO4;Sekundær Industri;1215577,049;6125
2026-09-15T07:00:00+02:00;2026-09-15T08:00:00+02:00;NO4;Tertiære Tjenester;383384,204;40300
2026-09-15T07:00:00+02:00;2026-09-15T08:00:00+02:00;NO5;Hytter og fritidseiendommer;23760,066;48408
2026-09-15T07:00:00+02:00;2026-09-15T08:00:00+02:00;NO5;Husholdning;323714,313;260409
2026-09-15T07:00:00+02:00;2026-09-15T08:00:00+02:00;NO5;Primær Industri;13766,691;1954
2026-09-15T07:00:00+02:00;2026-09-15T08:00:00+02:00;NO5;Sekundær Industri;1107582,445;5020
2026-09-15T07:00:00+02:00;2026-09-15T08:00:00+02:00;NO5;Tertiære Tjenester;271815,586;27953
2026-09-15T08:00:00+02:00;2026-09-15T09:00:00+02:00;NO1;Hytter og fritidseiendommer;45534,509;110805
2026-09-15T08:00:00+02:00;2026-09-15T09:00:00+02:00;NO1;Husholdning;1228615,933;1122246
2026-09-15T08:00:00+02:00;2026-09-15T09:00:00+02:00;NO1;Primær Industri;45950,731;7482
2026-09-15T08:00:00+02:00;2026-09-15T09:00:00+02:00;NO1;Sekundær Industri;687590,792;15114
2026-09-15T08:00:00+02:00;2026-09-15T09:00:00+02:00;NO1;Tertiære Tjenester;1262059,327;96218
2026-09-15T08:00:00+02:00;2026-09-15T09:00:00+02:00;NO2;Hytter og fritidseiendommer;36624,563;106609
2026-09-15T08:00:00+02:00;2026-09-15T09:00:00+02:00;NO2;Husholdning;716415,100;634389
2026-09-15T08:00:00+02:00;2026-09-15T09:00:00+02:00;NO2;Primær Industri;99797,659;5761
2026-09-15T08:00:00+02:00;2026-09-15T09:00:00+02:00;NO2;Sekundær Industri;2204758,462;12585
2026-09-15T08:00:00+02:00;2026-09-15T09:00:00+02:00;NO2;Tertiære Tjenester;704793,007;70967
2026-09-15T08:00:00+02:00;2026-09-15T09:00:00+02:00;NO3;Hytter og fritidseiendommer;28898,782;62801
2026-09-15T08:00:00+02:00;2026-09-15T09:00:00+02:00;NO3;Husholdning;556615,443;412174
2026-09-15T08:00:00+02:00;2026-09-15T09:00:00+02:00;NO3;Primær Industri;101740,515;10286
2026-09-15T08:00:00+02:00;2026-09-15T09:00:00+02:00;NO3;Sekundær Industri;1827259,366;9245
2026-09-15T08:00:00+02:00;2026-09-15T09:00:00+02:00;NO3;Tertiære Tjenester;562784,328;52398
2026-09-15T08:00:00+02:00;2026-09-15T09:00:00+02:00;NO4;Hytter og fritidseiendommer;28437,685;44166
2026-09-15T08:00:00+02:00;2026-09-15T09:00:00+02:00;NO4;Husholdning;397845,886;245814
2026-09-15T08:00:00+02:00;2026-09-15T09:00:00+02:00;NO4;Primær Industri;73649,101;3977
2026-09-15T08:00:00+02:00;2026-09-15T09:00:00+02:00;NO4;Sekundær Industri;1231725,131;6125
2026-09-15T08:00:00+02:00;2026-09-15T09:00:00+02:00;NO4;Tertiære Tjenester;415862,605;40300
2026-09-15T08:00:00+02:00;2026-09-15T09:00:00+02:00;NO5;Hytter og fritidseiendommer;23936,821;48408
2026-09-15T08:00:00+02:00;2026-09-15T09:00:00+02:00;NO5;Husholdning;316471,323;260409
2026-09-15T08:00:00+02:00;2026-09-15T09:00:00+02:00;NO5;Primær Industri;14581,584;1954
2026-09-15T08:00:00+02:00;2026-09-15T09:00:00+02:00;NO5;Sekundær Industri;1113054,647;5020
2026-09-15T08:00:00+02:00;2026-09-15T09:00:00+02:00;NO5;Tertiære Tjenester;310166,121;27953
2026-09-15T09:00:00+02:00;2026-09-15T10:00:00+02:00;NO1;Hytter og fritidseiendommer;45653,739;110805
2026-09-15T09:00:00+02:00;2026-09-15T10:00:00+02:00;NO1;Husholdning;1188786,885;1122246
2026-09-15T09:00:00+02:00;2026-09-15T10:00:00+02:00;NO1;Primær Industri;45404,149;7482
2026-09-15T09:00:00+02:00;2026-09-15T10:00:00+02:00;NO1;Sekundær Industri;678102,292;15114
2026-09-15T09:00:00+02:00;2026-09-15T10:00:00+02:00;NO1;Tertiære Tjenester;1330140,748;96218
2026-09-15T09:00:00+02:00;2026-09-15T10:00:00+02:00;NO2;Hytter og fritidseiendommer;36856,295;106609
2026-09-15T09:00:00+02:00;2026-09-15T10:00:00+02:00;NO2;Husholdning;701250,616;634389
2026-09-15T09:00:00+02:00;2026-09-15T10:00:00+02:00;NO2;Primær Industri;99970,552;5761
2026-09-15T09:00:00+02:00;2026-09-15T10:00:00+02:00;NO2;Sekundær Industri;2194685,022;12585
2026-09-15T09:00:00+02:00;2026-09-15T10:00:00+02:00;NO2;Tertiære Tjenester;741177,018;70967
2026-09-15T09:00:00+02:00;2026-09-15T10:00:00+02:00;NO3;Hytter og fritidseiendommer;28755,663;62801
2026-09-15T09:00:00+02:00;2026-09-15T10:00:00+02:00;NO3;Husholdning;538213,342;412174
2026-09-15T09:00:00+02:00;2026-09-15T10:00:00+02:00;NO3;Primær Industri;100676,481;10286
2026-09-15T09:00:00+02:00;2026-09-15T10:00:00+02:00;NO3;Sekundær Industri;1784059,240;9245
2026-09-15T09:00:00+02:00;2026-09-15T10:00:00+02:00;NO3;Tertiære Tjenester;581247,882;52398
2026-09-15T09:00:00+02:00;2026-09-15T10:00:00+02:00;NO4;Hytter og fritidseiendommer;27257,441;44166
2026-09-15T09:00:00+02:00;2026-09-15T10:00:00+02:00;NO4;Husholdning;375434,123;245814
2026-09-15T09:00:00+02:00;2026-09-15T10:00:00+02:00;NO4;Primær Industri;73740,321;3977
2026-09-15T09:00:00+02:00;2026-09-15T10:00:00+02:00;NO4;Sekundær Industri;1220981,751;6125
2026-09-15T09:00:00+02:00;2026-09-15T10:00:00+02:00;NO4;Tertiære Tjenester;428667,222;40300
2026-09-15T09:00:00+02:00;2026-09-15T10:00:00+02:00;NO5;Hytter og fritidseiendommer;23947,500;48408
2026-09-15T09:00:00+02:00;2026-09-15T10:00:00+02:00;NO5;Husholdning;309238,538;260409
2026-09-15T09:00:00+02:00;2026-09-15T10:00:00+02:00;NO5;Primær Industri;14823,456;1954
2026-09-15T09:00:00+02:00;2026-09-15T10:00:00+02:00;NO5;Sekundær Industri;1110918,735;5020
2026-09-15T09:00:00+02:00;2026-09-15T10:00:00+02:00;NO5;Tertiære Tjenester;328356,266;27953
2026-09-15T10:00:00+02:00;2026-09-15T11:00:00+02:00;NO1;Hytter og fritidseiendommer;45472,866;110805
2026-09-15T10:00:00+02:00;2026-09-15T11:00:00+02:00;NO1;Husholdning;1181367,537;1122246
2026-09-15T10:00:00+02:00;2026-09-15T11:00:00+02:00;NO1;Primær Industri;45114,401;7482
2026-09-15T10:00:00+02:00;2026-09-15T11:00:00+02:00;NO1;Sekundær Industri;670222,582;15114
2026-09-15T10:00:00+02:00;2026-09-15T11:00:00+02:00;NO1;Tertiære Tjenester;1356044,093;96218
2026-09-15T10:00:00+02:00;2026-09-15T11:00:00+02:00;NO2;Hytter og fritidseiendommer;36566,994;106609
2026-09-15T10:00:00+02:00;2026-09-15T11:00:00+02:00;NO2;Husholdning;698028,639;634389
2026-09-15T10:00:00+02:00;2026-09-15T11:00:00+02:00;NO2;Primær Industri;99247,903;5761
2026-09-15T10:00:00+02:00;2026-09-15T11:00:00+02:00;NO2;Sekundær Industri;2192886,347;12585
2026-09-15T10:00:00+02:00;2026-09-15T11:00:00+02:00;NO2;Tertiære Tjenester;749772,809;70967
2026-09-15T10:00:00+02:00;2026-09-15T11:00:00+02:00;NO3;Hytter og fritidseiendommer;28057,495;62801
2026-09-15T10:00:00+02:00;2026-09-15T11:00:00+02:00;NO3;Husholdning;523012,624;412174
2026-09-15T10:00:00+02:00;2026-09-15T11:00:00+02:00;NO3;Primær Industri;95183,474;10286
2026-09-15T10:00:00+02:00;2026-09-15T11:00:00+02:00;NO3;Sekundær Industri;1827626,575;9245
2026-09-15T10:00:00+02:00;2026-09-15T11:00:00+02:00;NO3;Tertiære Tjenester;585401,223;52398
2026-09-15T10:00:00+02:00;2026-09-15T11:00:00+02:00;NO4;Hytter og fritidseiendommer;25934,094;44166
2026-09-15T10:00:00+02:00;2026-09-15T11:00:00+02:00;NO4;Husholdning;357556,901;245814
2026-09-15T10:00:00+02:00;2026-09-15T11:00:00+02:00;NO4;Primær Industri;71813,181;3977
2026-09-15T10:00:00+02:00;2026-09-15T11:00:00+02:00;NO4;Sekundær Industri;1228717,015;6125
2026-09-15T10:00:00+02:00;2026-09-15T11:00:00+02:00;NO4;Tertiære Tjenester;432801,332;40300
2026-09-15T10:00:00+02:00;2026-09-15T11:00:00+02:00;NO5;Hytter og fritidseiendommer;23819,464;48408
2026-09-15T10:00:00+02:00;2026-09-15T11:00:00+02:00;NO5;Husholdning;304818,853;260409
2026-09-15T10:00:00+02:00;2026-09-15T11:00:00+02:00;NO5;Primær Industri;14845,311;1954
2026-09-15T10:00:00+02:00;2026-09-15T11:00:00+02:00;NO5;Sekundær Industri;1110896,699;5020
2026-09-15T10:00:00+02:00;2026-09-15T11:00:00+02:00;NO5;Tertiære Tjenester;334681,708;27953
2026-09-15T11:00:00+02:00;2026-09-15T12:00:00+02:00;NO1;Hytter og fritidseiendommer;44680,971;110805
2026-09-15T11:00:00+02:00;2026-09-15T12:00:00+02:00;NO1;Husholdning;1187508,995;1122246
2026-09-15T11:00:00+02:00;2026-09-15T12:00:00+02:00;NO1;Primær Industri;45096,300;7482
2026-09-15T11:00:00+02:00;2026-09-15T12:00:00+02:00;NO1;Sekundær Industri;687939,556;15114
2026-09-15T11:00:00+02:00;2026-09-15T12:00:00+02:00;NO1;Tertiære Tjenester;1357962,475;96218
2026-09-15T11:00:00+02:00;2026-09-15T12:00:00+02:00;NO2;Hytter og fritidseiendommer;36172,097;106609
2026-09-15T11:00:00+02:00;2026-09-15T12:00:00+02:00;NO2;Husholdning;698411,847;634389
2026-09-15T11:00:00+02:00;2026-09-15T12:00:00+02:00;NO2;Primær Industri;97910,949;5761
2026-09-15T11:00:00+02:00;2026-09-15T12:00:00+02:00;NO2;Sekundær Industri;2182728,911;12585
2026-09-15T11:00:00+02:00;2026-09-15T12:00:00+02:00;NO2;Tertiære Tjenester;748075,474;70967
2026-09-15T11:00:00+02:00;2026-09-15T12:00:00+02:00;NO3;Hytter og fritidseiendommer;27071,697;62801
2026-09-15T11:00:00+02:00;2026-09-15T12:00:00+02:00;NO3;Husholdning;512034,166;412174
2026-09-15T11:00:00+02:00;2026-09-15T12:00:00+02:00;NO3;Primær Industri;89721,748;10286
2026-09-15T11:00:00+02:00;2026-09-15T12:00:00+02:00;NO3;Sekundær Industri;1825465,091;9245
2026-09-15T11:00:00+02:00;2026-09-15T12:00:00+02:00;NO3;Tertiære Tjenester;577173,846;52398
2026-09-15T11:00:00+02:00;2026-09-15T12:00:00+02:00;NO4;Hytter og fritidseiendommer;24854,404;44166
2026-09-15T11:00:00+02:00;2026-09-15T12:00:00+02:00;NO4;Husholdning;344551,811;245814
2026-09-15T11:00:00+02:00;2026-09-15T12:00:00+02:00;NO4;Primær Industri;70817,067;3977
2026-09-15T11:00:00+02:00;2026-09-15T12:00:00+02:00;NO4;Sekundær Industri;1226093,986;6125
2026-09-15T11:00:00+02:00;2026-09-15T12:00:00+02:00;NO4;Tertiære Tjenester;424682,131;40300
